Agemos,Male_L,Male_M,Male_S,Female_L,Female_M,Female_S
85.5,0.720940222,122.5519634,0.04445713,-0.202774891,122.2973542,0.045498803
86,0.705227965,122.811664,0.044484133,-0.198644998,122.5626091,0.045517908
86.5,0.689515708,123.0713645,0.044511135,-0.194515104,122.827864,0.045537012
87,0.67432922,123.3299818,0.044538414,-0.190000602,123.0904646,0.045556254
87.5,0.659142731,123.588599,0.044565693,-0.185486099,123.3530652,0.045575495
88,0.644570292,123.8460651,0.044593399,-0.180615288,123.6129464,0.045594964
88.5,0.629997853,124.1035312,0.044621104,-0.175744476,123.8728276,0.045614432
89,0.616100919,124.3597737,0.044649383,-0.170546436,124.1299338,0.045634224
89.5,0.602203984,124.6160161,0.044677662,-0.165348396,124.38704,0.045654016
90,0.589056011,124.8709672,0.044706654,-0.159852808,124.6413257,0.045674233
90.5,0.575908038,125.1259182,0.044735646,-0.15435722,124.8956114,0.04569445
91,0.563569689,125.3795097,0.044765484,-0.148594172,125.1470417,0.045715202
91.5,0.55123134,125.6331012,0.044795322,-0.142831123,125.398472,0.045735953
92,0.539755621,125.8852666,0.044826132,-0.136830896,125.647023,0.045757356
92.5,0.528279901,126.1374319,0.044856941,-0.130830669,125.895574,0.045778759
93,0.517711739,126.3881062,0.044888836,-0.124623512,126.1412335,0.045800937
93.5,0.507143576,126.6387804,0.04492073,-0.118416354,126.3868929,0.045823114
94,0.49751946,126.8879011,0.044953815,-0.112032223,126.6296607,0.045846197
94.5,0.487895344,127.1370217,0.044986899,-0.105648092,126.8724284,0.04586928
95,0.479243049,127.384529,0.045021266,-0.099116375,127.112317,0.045893408
95.5,0.470590753,127.6320362,0.045055632,-0.092584657,127.3522056,0.045917535
96,0.46292913,127.8778733,0.04509136,-0.085933861,127.5892408,0.045942852
96.5,0.455267507,128.1237104,0.045127088,-0.079283065,127.8262759,0.045968169
97,0.448606374,128.3678244,0.045164244,-0.072540477,128.0604973,0.04599483
97.5,0.441945241,128.6119383,0.045201399,-0.065797888,128.2947187,0.04602149
98,0.43628535,128.8542802,0.045240035,-0.058989194,128.5261804,0.046049654
98.5,0.430625458,129.096622,0.045278671,-0.0521805,128.757642,0.046077818
99,0.425958553,129.3371472,0.045318825,-0.045329375,128.986413,0.046107653
99.5,0.421291648,129.5776723,0.045358979,-0.03847825,129.2151839,0.046137487
100,0.417600618,129.8163412,0.045400676,-0.031605898,129.4413491,0.046169165
100.5,0.413909588,130.0550101,0.045442372,-0.024733545,129.6675143,0.046200842
101,0.411168701,130.2917885,0.045485621,-0.017858207,129.8911749,0.046234541
101.5,0.408427813,130.5285669,0.045528869,-0.010982868,130.1148354,0.04626824
102,0.406603038,130.7634263,0.045573664,-0.004119281,130.3361097,0.046304143
102.5,0.404778262,130.9982857,0.045618459,0.002744306,130.5573839,0.046340046
103,0.40382767,131.2312038,0.045664782,0.009585481,130.776408,0.046378338
103.5,0.402877077,131.4641218,0.045711105,0.016426655,130.995432,0.046416629
104,0.402751319,131.6950829,0.045758924,0.023239443,131.2123604,0.046457495
104.5,0.402625561,131.9260439,0.045806742,0.030052231,131.4292887,0.046498361
105,0.403268416,132.1550394,0.045856012,0.036835989,131.6442951,0.046541986
105.5,0.40391127,132.3840348,0.045905281,0.043619747,131.8593015,0.046585611
106,0.405260251,132.6110634,0.045955943,0.050379814,132.0725795,0.046632176
106.5,0.406609232,132.838092,0.046006604,0.05713988,132.2858574,0.046678741
107,0.408596253,133.0631606,0.046058589,0.063888243,132.497621,0.04672842
107.5,0.410583274,133.2882291,0.046110573,0.070636605,132.7093845,0.046778099
108,0.413135359,133.5113525,0.046163801,0.077392543,132.9198686,0.046831055
108.5,0.415687443,133.7344759,0.046217028,0.08414848,133.1303527,0.04688401
109,0.418727479,133.955678,0.046271409,0.090939177,133.3398138,0.04694039
109.5,0.421767514,134.1768801,0.04632579,0.097729873,133.5492749,0.046996769
110,0.425215033,134.3961939,0.046381226,0.104590956,133.7579911,0.047056701
110.5,0.428662551,134.6155076,0.046436662,0.111452039,133.9667073,0.047116633
111,0.432434541,134.8329755,0.046493046,0.118428022,134.1749786,0.047180217
111.5,0.436206531,135.0504433,0.04654943,0.125404005,134.3832499,0.047243801
112,0.440218266,135.2661179,0.046606651,0.132548583,134.5913981,0.047311107
112.5,0.44423,135.4817925,0.046663871,0.13969316,134.7995463,0.047378413
113,0.44839588,135.6957369,0.04672181,0.147069321,135.0079145,0.047449467
113.5,0.45256176,135.9096813,0.046779748,0.154445482,135.2162826,0.047520521
114,0.456796169,136.1219695,0.046838283,0.162125379,135.4252343,0.047595303
114.5,0.461030578,136.3342577,0.046896817,0.169805275,135.634186,0.047670085
115,0.465248741,136.544975,0.046955822,0.177869811,135.8441042,0.047748516
115.5,0.469466904,136.7556923,0.047014827,0.185934346,136.0540223,0.047826946
116,0.473585756,136.9649359,0.047074176,0.194472417,136.2653074,0.047908878
116.5,0.477704608,137.1741794,0.047133525,0.203010488,136.4765925,0.04799081
117,0.481643664,137.3820586,0.04719309,0.212117844,136.6896603,0.048076019
117.5,0.48558272,137.5899378,0.047252654,0.2212252,136.9027281,0.048161228
118,0.489264951,137.7965746,0.047312308,0.231002871,137.1180064,0.048249399
118.5,0.492947182,138.0032114,0.047371961,0.240780542,137.3332846,0.04833757
119,0.4962999,138.2087409,0.047431578,0.251332814,137.5512093,0.048428291
119.5,0.499652617,138.4142703,0.047491194,0.261885086,137.7691339,0.048519011
120,0.502608366,138.6188409,0.047550651,0.273317003,137.9901446,0.048611757
120.5,0.505564115,138.8234114,0.047610108,0.284748919,138.2111552,0.048704503
121,0.508061581,139.0271853,0.047669286,0.297163326,138.435689,0.048798631
121.5,0.510559047,139.2309592,0.047728463,0.309577733,138.6602228,0.048892759
122,0.512543975,139.4341128,0.047787247,0.323071891,138.8887081,0.048987499
122.5,0.514528903,139.6372663,0.04784603,0.336566048,139.1171933,0.049082239
123,0.51595504,139.8399902,0.047904311,0.35122788,139.3500416,0.049176688
123.5,0.517381177,140.042714,0.047962592,0.365889711,139.5828898,0.049271137
124,0.518211231,140.2452134,0.048020267,0.381794375,139.8204873,0.049364254
124.5,0.519041285,140.4477127,0.048077942,0.397699038,140.0580848,0.049457371
125,0.519247905,140.6502075,0.048134916,0.414901724,140.3007818,0.049547984
125.5,0.519454524,140.8527022,0.048191889,0.432104409,140.5434787,0.049638596
126,0.519021298,141.0554269,0.048248074,0.45064217,140.791581,0.0497254
126.5,0.518588072,141.2581515,0.048304259,0.46917993,141.0396832,0.049812203
127,0.517510538,141.4613554,0.048359576,0.489061601,141.2934389,0.049893779
127.5,0.516433004,141.6645592,0.048414893,0.508943272,141.5471945,0.049975355
128,0.514719658,141.8685056,0.048469271,0.530148775,141.8067838,0.050050184
128.5,0.513006312,142.072452,0.048523648,0.551354277,142.0663731,0.050125012
129,0.510679607,142.2774186,0.048577025,0.57383082,142.3318966,0.050191502
129.5,0.508352901,142.4823852,0.048630402,0.596307363,142.59742,0.050257992
130,0.505450202,142.6886628,0.048682726,0.619966953,142.8688877,0.050314508
130.5,0.502547502,142.8949403,0.04873505,0.643626542,143.1403553,0.050371024
